,date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
166,2022-05-31,83.32617435992265,79.26163233816641,34.06922237146328,92.58198160032981,143.9980675392451,73.31516637681281,70.33855341456014,130.95810895977505,169.43504477325214
167,2022-06-01,83.34994592277948,79.63482722161389,34.09941406487505,92.51433884240062,143.8758720760332,73.36764951819072,70.47513058244435,130.88864109253504,169.23938708466983
168,2022-06-02,83.33063649693048,80.0782110692776,34.09383310292597,92.55189478248164,143.78195691855802,73.41066832718408,70.5717245527527,130.78389487265278,169.04286006111062
169,2022-06-03,83.53858466955793,80.47602545408773,34.11776432295235,92.7601595411127,143.88652058395976,73.41522390792105,70.7070838470282,130.7332540050552,169.06071486409684
170,2022-06-06,83.58687645374508,81.08658043427796,34.07236812999082,92.95808394322759,143.92968781055822,73.32799717319857,70.85305961792884,130.68353700004084,168.99044202794568
171,2022-06-07,83.82499291273503,81.51379028531461,34.05801560670893,93.2345344018755,144.0047359755964,73.33828449100785,71.0908893574833,130.666062799181,169.05829792179853
172,2022-06-08,84.07031438137014,82.2043066202946,34.05209316439338,93.55746265977449,144.1766137115756,73.38455312039892,71.29038895155807,130.8027878624797,169.05304369941092
173,2022-06-09,83.98330767868971,82.74226611040103,33.98837258307928,93.55735994100115,144.1802547101161,73.39855359291985,71.34383763600057,130.70864626524917,168.8232717778357
174,2022-06-10,83.72845240878623,82.96508609323331,33.90641212118008,93.4105014433465,143.84778552631636,73.24949926813852,71.35136716306735,130.45245257190268,168.4690989763855
175,2022-06-13,83.30623884358035,83.07754378876217,33.73502002087878,92.99710729435631,143.2583151284648,73.13179615189979,71.34321774146451,130.1022888558054,167.8544122758268
176,2022-06-14,82.57007236614017,82.63656646696603,33.51246277900048,92.24433765530739,142.3762650674088,72.88619980461594,71.14379641690186,129.49477661813256,166.91262634881147
177,2022-06-15,82.01881128105543,82.45235185671989,33.29963427827012,91.70983807254981,141.411287429839,72.65853093117109,70.82574981975687,128.79031160136884,165.83812831741716
178,2022-06-16,81.48117843030639,81.87933291099486,33.12374774445853,91.25699013185691,140.82720990787445,72.40869977305992,70.54761441223656,128.23517577314635,165.120697686352
179,2022-06-17,80.78973932768406,80.8862453973299,32.9416179837447,90.6945975107675,140.44111874556958,72.11373726069188,70.25068806024439,127.6544753474424,164.6834699586514
180,2022-06-21,80.3098161197066,79.56594041865476,32.79759777685926,90.18469662853968,140.03141356834038,71.86036467317425,69.99749871162976,127.2731312691613,164.419144360029
181,2022-06-22,79.90977742096723,78.99378065211361,32.655076289360025,89.8202357466204,139.62052970865685,71.75988268895325,69.80484613447601,127.18890799666352,164.20057826183677
182,2022-06-23,79.4613343080049,77.93834392673764,32.5285241829385,89.39153405471751,139.35903981347755,71.74737266247715,69.63918714666524,127.19978317907174,163.8774340318682
183,2022-06-24,79.01328540016794,76.94210196863497,32.412098349101626,89.05733607997212,139.08376902138343,71.79198236061833,69.61261934346825,127.44524686841595,163.8223411218514
184,2022-06-27,78.90212286744963,76.35305119262266,32.4064613360823,89.02868977063578,138.9816999647378,71.93049339968266,69.64793767812124,127.87839324154211,164.18768153415812
185,2022-06-28,78.59721679721116,76.0479004160043,32.35654483988575,88.885763934589,139.1221892254945,72.05518865193162,69.67508467570798,128.28071559948086,164.47544096462917
186,2022-06-29,78.25415564601045,76.07183587063062,32.29095732677009,88.74464545981598,138.92737562066057,72.13600322856131,69.65578028323654,128.39184966922426,164.15041476773268
187,2022-06-30,77.84049202558347,75.62885379740541,32.21681814498184,88.61846278382356,138.54464289603385,72.17612538806758,69.60866516771551,128.5174883815243,163.73988804289263
188,2022-07-01,77.4321187041925,75.33958856397108,32.125974019609316,88.53532661091563,138.03173034554214,72.19116917281987,69.61739065292761,128.49998778459064,163.0958732282796
189,2022-07-05,77.14669431750491,75.01240612545041,32.05499266888681,88.42260498560086,137.5361105198258,72.27751460031584,69.67919852126546,128.53248795046477,162.54637709785354
190,2022-07-06,76.65840667304285,74.56943229375214,31.964590915807225,88.14302405005117,137.16236323062157,72.27048358310445,69.63979138729887,128.43494125971324,162.02950491188864
191,2022-07-07,76.29429033043773,73.89146780430745,31.920272628042905,88.0459401351348,136.86166196091662,72.23446015022141,69.61586596283135,128.51659751403332,161.6705364383683
192,2022-07-08,76.08173426428547,73.62896074847767,31.882950376170555,88.01463781180209,136.69148766327893,72.22321700288339,69.53495407197312,128.64494842291697,161.4791585527489
193,2022-07-11,75.77960419316545,73.21752518001131,31.856758142202516,87.86965270891837,136.72041382241534,72.21109254831887,69.51620069686706,128.81309141306377,161.39495725070486
194,2022-07-12,75.50778485227676,72.892118790547,31.815903810579947,87.72239556459576,136.75072049319343,72.12997340228002,69.52204273325236,128.8866440727253,160.90097436808662
195,2022-07-13,75.2442106925406,72.33693450912818,31.74651689722516,87.56858887563023,136.51786612312068,72.09005860917998,69.51726203145154,128.88715219714607,160.1153248241673
196,2022-07-14,74.93795637452027,71.70819047897317,31.668992230793517,87.30574865444981,136.20027578701516,71.98974511016405,69.50822033741042,128.77942981994215,159.61867661782878
197,2022-07-15,74.63904288471768,71.12038623391108,31.580071950616972,87.07892848312048,135.98616731186695,71.86029987117229,69.53956571162774,128.7192203755897,159.29333516758908
198,2022-07-18,74.53873258721661,70.5679154752385,31.54951549408647,87.01478550054006,135.9125158048055,71.83386713457759,69.52576836202968,128.89169892085923,158.94478916065938
199,2022-07-19,74.50794483565706,70.2804757400222,31.511720688575664,86.92410194347678,135.80984126059772,71.79885461292494,69.53492589494874,128.892616184424,158.56857728457612
200,2022-07-20,74.76129947596549,70.39522870080488,31.57555164738195,87.16304782143035,135.7376994358579,71.81942924854351,69.4902590497671,129.065774428594,158.39186345598398
201,2022-07-21,74.9588393082228,70.53175783615463,31.627058269325424,87.33787272796923,135.79043336593853,71.81927696383894,69.35339698085875,129.12674276006834,158.48593314298512
202,2022-07-22,75.14041548922496,70.36807080914357,31.718305962403786,87.56955736692171,135.87962572042883,71.79712439947292,69.27834278028823,129.15562006481255,158.69719109549277
203,2022-07-25,75.18524886878242,70.19433736078813,31.761472185093325,87.8001194364227,136.0119368625126,71.7330190190456,69.24383844856138,128.9616353184093,158.76920260159767
204,2022-07-26,75.25385381119672,70.52614741668769,31.816905831251276,88.01879058506711,136.02720322224658,71.77019268746322,69.35061997856842,128.83569305126048,158.857330240735
205,2022-07-27,75.18161489380279,70.54254393454222,31.830162340528638,88.18247539606881,135.91119987850374,71.78583265063344,69.41497943300166,128.77918565625941,158.71150168665025
206,2022-07-28,75.1980125019607,70.59801971278218,31.88981792576302,88.41658126325001,135.97329060971163,71.82832008321083,69.46042897330459,128.82479147277843,158.51074262578615
207,2022-07-29,75.2611449496928,70.69933486388312,31.95017544286182,88.72496503198113,136.3231332499617,71.94436426819968,69.62422201594622,128.83133769908244,158.50027239353744
208,2022-08-01,75.34172511503456,70.95335726772434,32.01767559095941,89.05779831445216,136.65336616636517,72.03835633192556,69.86213941735429,128.85218399837103,158.82084683110187
209,2022-08-02,75.2622149350332,70.89531425384143,32.04898399415549,89.23677843994113,136.92654600807796,72.104062321801,70.06797884191147,128.74449461625937,158.97965809104977
210,2022-08-03,75.11276812807625,70.73882001947051,32.046829908409386,89.30854462291438,137.06253851453968,72.11531842953941,70.1811315102058,128.56703381205892,159.07159742970103
211,2022-08-04,74.99738528166233,70.48577629695384,32.092451167976094,89.53683709666157,137.2757185754259,72.17198130004299,70.3434718707023,128.390998395844,159.1735675565468
212,2022-08-05,74.94888811329221,69.91738084784424,32.10291633395477,89.82112597598933,137.70235318489318,72.17706177699573,70.46886275991308,128.34625705074217,159.32516620212624
213,2022-08-08,74.84862750551284,69.5522214531669,32.124476162547275,90.09461226432087,138.15943978215347,72.21544076264959,70.53669424990436,128.33266307273186,159.22779113158674
